episode_name,positive_prob,negative_prob,sentiment
MMs06e07,0.006250741891562939,0.7496882081031799,Negative
MMs06e07,0.9874825477600098,0.6875364184379578,Positive
MMs06e07,0.01066859345883131,0.041128650307655334,Negative
MMs06e07,0.36362895369529724,0.9293165802955627,Negative
MMs06e07,0.0010470962151885033,0.9551497101783752,Negative
MMs06e07,0.0010030044941231608,0.8655269145965576,Negative
MMs06e07,0.9944449067115784,0.032096851617097855,Positive
MMs06e07,0.7481516599655151,0.4129367768764496,Positive
MMs06e07,0.005423563066869974,0.03669257462024689,Negative
MMs06e07,0.1458233743906021,0.9436290264129639,Negative
MMs06e07,0.28193923830986023,0.8491299152374268,Negative
MMs06e07,0.6361209750175476,0.8428803086280823,Negative
MMs06e07,0.962831437587738,0.002358805388212204,Positive
MMs06e07,0.003498256439343095,0.9737312197685242,Negative
MMs06e07,0.029679344967007637,0.8025256991386414,Negative
MMs06e07,0.0012817515525966883,0.9682724475860596,Negative
MMs06e07,0.011323347687721252,0.8358098268508911,Negative
MMs06e07,0.029582828283309937,0.9235903024673462,Negative
MMs06e07,0.03341304138302803,0.8381471037864685,Negative
MMs06e07,0.13511058688163757,0.8433087468147278,Negative
MMs06e07,0.6740840673446655,0.8141629099845886,Negative
MMs06e07,0.008575555868446827,0.9905365109443665,Negative
MMs06e07,0.015911439433693886,0.9113602638244629,Negative
MMs06e07,0.02883177250623703,0.011656433343887329,Positive
MMs06e07,0.015408425591886044,0.5047070980072021,Negative
MMs06e07,0.00599114503711462,0.4207659661769867,Negative
MMs06e07,0.6991159319877625,0.027004685252904892,Positive
MMs06e07,0.9922943115234375,0.0018167303642258048,Positive
MMs06e07,0.013518393971025944,0.3849571943283081,Negative
MMs06e07,0.8384908437728882,0.3826664090156555,Positive
MMs06e07,0.831327497959137,0.507022500038147,Positive
MMs06e07,0.19976328313350677,0.35785144567489624,Negative
MMs06e07,0.001442984794266522,0.9841610789299011,Negative
MMs06e07,0.7241631746292114,0.11063774675130844,Positive
MMs06e07,0.02300199866294861,0.9211641550064087,Negative
MMs06e07,0.39873620867729187,0.4098128378391266,Negative
MMs06e07,0.5651382207870483,0.19974398612976074,Positive
MMs06e07,0.00468242634087801,0.9977657794952393,Negative
MMs06e07,0.008368071168661118,0.8725824356079102,Negative
MMs06e07,0.005848441272974014,0.311463326215744,Negative
MMs06e07,0.7502094507217407,0.13515934348106384,Positive
MMs06e07,0.0008808995480649173,0.37236273288726807,Negative
MMs06e07,0.17272481322288513,0.7652828097343445,Negative
MMs06e07,0.0007405885844491422,0.9744905829429626,Negative
MMs06e07,0.21251165866851807,0.7183732390403748,Negative
MMs06e07,0.009623866528272629,0.9717956185340881,Negative
MMs06e07,0.006464221514761448,0.8612329363822937,Negative
MMs06e07,0.3873926103115082,0.6447747349739075,Negative
MMs06e07,0.0019341654842719436,0.8989450335502625,Negative
MMs06e07,0.8443703055381775,0.8748083114624023,Negative
MMs06e07,0.013124395161867142,0.9986889958381653,Negative
MMs06e07,0.03985212743282318,0.17657364904880524,Negative
MMs06e07,0.7362903952598572,0.693649172782898,Positive
MMs06e07,0.9772036075592041,0.015375719405710697,Positive
MMs06e07,0.013741699978709221,0.6147529482841492,Negative
MMs06e07,0.035093434154987335,0.10595589131116867,Negative
MMs06e07,0.060837335884571075,0.6862933039665222,Negative
MMs06e07,0.0012407653266564012,0.9361060261726379,Negative
MMs06e07,0.3816501200199127,0.7651338577270508,Negative
MMs06e07,0.18406449258327484,0.15798267722129822,Positive
MMs06e07,0.9365174770355225,0.08769859373569489,Positive
MMs06e07,0.0006759639945812523,0.49165835976600647,Negative
MMs06e07,0.022007783874869347,0.6419044733047485,Negative
MMs06e07,0.031017623841762543,0.9683466553688049,Negative
MMs06e07,0.019823439419269562,0.5504412055015564,Negative
MMs06e07,0.01021591853350401,0.9084126949310303,Negative
MMs06e07,0.3061949908733368,0.9151217341423035,Negative
MMs06e07,0.1944684088230133,0.4976722300052643,Negative
MMs06e07,0.989051878452301,0.7720357775688171,Positive
MMs06e07,0.9931182861328125,0.0035967116709798574,Positive
MMs06e07,0.9924389123916626,0.004055135417729616,Positive
MMs06e07,0.7298677563667297,0.6128348112106323,Positive
MMs06e07,0.004958051256835461,0.08333124965429306,Negative
MMs06e07,0.0031935516744852066,0.32770752906799316,Negative
MMs06e07,0.0006577656022273004,0.9743226170539856,Negative
MMs06e07,0.6049283742904663,0.30258867144584656,Positive
MMs06e07,0.07943104952573776,0.6157799363136292,Negative
MMs06e07,0.00889799278229475,0.05601993575692177,Negative
MMs06e07,0.0006426912732422352,0.1993647962808609,Negative
MMs06e07,0.0012183325598016381,0.9952684044837952,Negative
MMs06e07,0.5503471493721008,0.3617534935474396,Positive
MMs06e07,0.14367923140525818,0.08230046182870865,Positive
MMs06e07,0.011169444769620895,0.7266135215759277,Negative
MMs06e07,0.421134889125824,0.8006646037101746,Negative
MMs06e07,0.005072304978966713,0.8180667161941528,Negative
MMs06e07,0.00337816309183836,0.9711058139801025,Negative
MMs06e07,0.007999088615179062,0.17358475923538208,Negative
MMs06e07,0.009369738399982452,0.06574607640504837,Negative
MMs06e07,0.006520203780382872,0.9277768135070801,Negative
MMs06e07,0.10376865416765213,0.5855047106742859,Negative
MMs06e07,0.8120526075363159,0.3858414888381958,Positive
MMs06e07,0.905144453048706,0.07663010060787201,Positive
MMs06e07,0.9176470637321472,0.8309864401817322,Positive
MMs06e07,0.004201675299555063,0.8325168490409851,Negative
MMs06e07,0.9645078182220459,0.6059259176254272,Positive
MMs06e07,0.8822236061096191,0.8271342515945435,Positive
MMs06e07,0.1205412894487381,0.205534890294075,Negative
MMs06e07,0.5592931509017944,0.6112295985221863,Negative
MMs06e07,0.9991233944892883,0.00447517354041338,Positive
MMs06e07,0.042451195418834686,0.5820908546447754,Negative
MMs06e07,0.023618200793862343,0.9992645382881165,Negative
MMs06e07,0.000362498132744804,0.5602409243583679,Negative
MMs06e07,0.021919269114732742,0.9406382441520691,Negative
MMs06e07,0.3940291404724121,0.6422315835952759,Negative
MMs06e07,0.4121149182319641,0.4734385311603546,Negative
MMs06e07,0.004893414210528135,0.04005366563796997,Negative
MMs06e07,0.044342104345560074,0.19349588453769684,Negative
MMs06e07,0.005346500780433416,0.8118172287940979,Negative
MMs06e07,0.05216685310006142,0.36114752292633057,Negative
MMs06e07,0.8976377844810486,0.006773317698389292,Positive
MMs06e07,0.007533035706728697,0.010970457457005978,Negative
MMs06e07,0.004229168873280287,0.9977431297302246,Negative
MMs06e07,0.9310795664787292,0.8136707544326782,Positive
MMs06e07,0.931246280670166,0.30442574620246887,Positive
MMs06e07,0.9697772264480591,0.05113357678055763,Positive
MMs06e07,0.003144526155665517,0.7315081357955933,Negative
MMs06e07,0.002214392414316535,0.7764356732368469,Negative
MMs06e07,0.004474032204598188,0.8777948021888733,Negative
MMs06e07,0.14912863075733185,0.9039120078086853,Negative
MMs06e07,0.7700899839401245,0.13276836276054382,Positive
MMs06e07,0.02202230878174305,0.9643279910087585,Negative
MMs06e07,0.11302683502435684,0.4107232689857483,Negative
MMs06e07,0.03648494929075241,0.9376903772354126,Negative
MMs06e07,0.004960390739142895,0.09166703373193741,Negative
MMs06e07,0.12245588004589081,0.8698979616165161,Negative
MMs06e07,0.946953535079956,0.3552820384502411,Positive
MMs06e07,0.008968901820480824,0.41010981798171997,Negative
MMs06e07,0.027731897309422493,0.8801451325416565,Negative
MMs06e07,0.6155433058738708,0.37940189242362976,Positive
MMs06e07,0.011646701954305172,0.9647203087806702,Negative
MMs06e07,0.011646701954305172,0.9647203087806702,Negative
MMs06e07,0.8844261765480042,0.0023205711040645838,Positive
MMs06e07,0.011897905729711056,0.8369219899177551,Negative
MMs06e07,0.022377602756023407,0.0212643351405859,Positive
MMs06e07,0.004153219051659107,0.7995749115943909,Negative
MMs06e07,0.6135337352752686,0.6574051976203918,Negative
MMs06e07,0.8008158802986145,0.22180697321891785,Positive
MMs06e07,0.28780412673950195,0.3841487467288971,Negative
MMs06e07,0.010308021679520607,0.9651974439620972,Negative
MMs06e07,0.01806766167283058,0.6189742684364319,Negative
MMs06e07,0.7102887034416199,0.0028841125313192606,Positive
MMs06e07,0.9359069466590881,0.0047837053425610065,Positive
MMs06e07,0.01663585565984249,0.9097782969474792,Negative
MMs06e07,0.7348870038986206,0.3842487335205078,Positive
MMs06e07,0.01564752496778965,0.9929651021957397,Negative
MMs06e07,0.9265986680984497,0.031111467629671097,Positive
MMs06e07,0.0037917636800557375,0.664075493812561,Negative
MMs06e07,0.9657684564590454,0.0214062687009573,Positive
MMs06e07,0.0012260836083441973,0.9167546033859253,Negative
MMs06e07,0.28739577531814575,0.2727057635784149,Positive
MMs06e07,0.503693699836731,0.5381004214286804,Negative
MMs06e07,0.065523661673069,0.6685771346092224,Negative
MMs06e07,0.554131031036377,0.6078627705574036,Negative
MMs06e07,0.004926623310893774,0.8313171863555908,Negative
MMs06e07,0.08203940838575363,0.11522317677736282,Negative
MMs06e07,0.5216060280799866,0.5342220664024353,Negative
MMs06e07,0.5926660299301147,0.2270536869764328,Positive
MMs06e07,0.0011988390469923615,0.9194735288619995,Negative
MMs06e07,0.9986011385917664,0.000690083543304354,Positive
MMs06e07,0.0010086941765621305,0.9775106310844421,Negative
MMs06e07,0.0009360474068671465,0.9962915182113647,Negative
MMs06e07,0.258232444524765,0.13726012408733368,Positive
MMs06e07,0.09322410076856613,0.8544898629188538,Negative
MMs06e07,0.4506179094314575,0.28411999344825745,Positive
MMs06e07,0.003652287181466818,0.9729491472244263,Negative
MMs06e07,0.4745103120803833,0.09073871374130249,Positive
MMs06e07,0.11684741824865341,0.10154524445533752,Positive
MMs06e07,0.29067304730415344,0.09888763725757599,Positive
MMs06e07,0.06728305667638779,0.4084356427192688,Negative
MMs06e07,0.9692783951759338,0.29790496826171875,Positive
MMs06e07,0.004940605256706476,0.04919878765940666,Negative
MMs06e07,0.0030972356908023357,0.9225049614906311,Negative
MMs06e07,0.004746236372739077,0.8873380422592163,Negative
MMs06e07,0.038795482367277145,0.9354377388954163,Negative
MMs06e07,0.29174840450286865,0.8446294665336609,Negative
MMs06e07,0.007198032457381487,0.93818199634552,Negative
MMs06e07,0.9256497025489807,0.12409760057926178,Positive
MMs06e07,0.002954771276563406,0.9719897508621216,Negative
MMs06e07,0.0009622245561331511,0.5193057060241699,Negative
MMs06e07,0.0021293184254318476,0.980154275894165,Negative
MMs06e07,0.7829983234405518,0.1951996386051178,Positive
MMs06e07,0.5067527890205383,0.5562382340431213,Negative
MMs06e07,0.7999204993247986,0.6587662100791931,Positive
MMs06e07,0.00490614352747798,0.9997262358665466,Negative
MMs06e07,0.7694563269615173,0.5355271100997925,Positive
MMs06e07,0.012205545790493488,0.974247932434082,Negative
MMs06e07,0.5771802067756653,0.5057175755500793,Positive
MMs06e07,0.001006673788651824,0.8853756189346313,Negative
MMs06e07,0.5255137085914612,0.6933478116989136,Negative
MMs06e07,0.9683007001876831,0.032184142619371414,Positive
MMs06e07,0.018062617629766464,0.9164260029792786,Negative
MMs06e07,0.021052105352282524,0.9453608989715576,Negative
MMs06e07,0.6259408593177795,0.3006763756275177,Positive
MMs06e07,0.9096521139144897,0.2676858901977539,Positive
MMs06e07,0.6510522961616516,0.22514472901821136,Positive
MMs06e07,0.8991839289665222,0.017368465662002563,Positive
MMs06e07,0.5445120334625244,0.4039953052997589,Positive
MMs06e07,0.0008145293104462326,0.9365726709365845,Negative
MMs06e07,0.017341163009405136,0.6547336578369141,Negative
MMs06e07,0.19864919781684875,0.9785499572753906,Negative
MMs06e07,0.9961279034614563,0.0019509278936311603,Positive
MMs06e07,0.020797809585928917,0.503338634967804,Negative
MMs06e07,0.07735417783260345,0.7740738391876221,Negative
MMs06e07,0.013911893591284752,0.011554054915904999,Positive
MMs06e07,0.013539446517825127,0.32552891969680786,Negative
MMs06e07,0.4710019826889038,0.40889617800712585,Positive
MMs06e07,0.05780532583594322,0.7018728256225586,Negative
MMs06e07,0.0009998088935390115,0.9735845327377319,Negative
MMs06e07,0.5494526624679565,0.027661746367812157,Positive
MMs06e07,0.011161841452121735,0.9758930802345276,Negative
MMs06e07,0.8015274405479431,0.08317078649997711,Positive
MMs06e07,0.9474077820777893,0.8550414443016052,Positive
MMs06e07,0.00825023278594017,0.9663562178611755,Negative
MMs06e07,0.025701407343149185,0.9362562894821167,Negative
MMs06e07,0.3782086670398712,0.7828291654586792,Negative
MMs06e07,0.4355708658695221,0.5954351425170898,Negative
MMs06e07,0.006602112669497728,0.9673166871070862,Negative
MMs06e07,0.003080921247601509,0.8671514391899109,Negative
MMs06e07,0.002325241221114993,0.9333667755126953,Negative
MMs06e07,0.01470545120537281,0.9500274062156677,Negative
MMs06e07,0.20918239653110504,0.2580915093421936,Negative
MMs06e07,0.9466981291770935,0.001607084064744413,Positive
MMs06e07,0.02936730347573757,0.35133400559425354,Negative
MMs06e07,0.31598547101020813,0.12151119858026505,Positive
MMs06e07,0.6577780246734619,0.5326027274131775,Positive
MMs06e07,0.0012561482144519687,0.7966766357421875,Negative
MMs06e07,0.9919191598892212,0.006469276268035173,Positive
MMs06e07,0.9641749858856201,0.03751416131854057,Positive
MMs06e07,0.18272721767425537,0.02628040686249733,Positive
MMs06e07,0.18272721767425537,0.02628040686249733,Positive
MMs06e07,0.05627569183707237,0.0368880033493042,Positive
MMs06e07,0.415295273065567,0.28429853916168213,Positive
MMs06e07,0.8550492525100708,0.058101147413253784,Positive
MMs06e07,0.42275750637054443,0.4211747944355011,Positive
MMs06e07,0.42275750637054443,0.4211747944355011,Positive
MMs06e07,0.8899761438369751,0.004871026612818241,Positive
MMs06e07,0.9502889513969421,0.647763729095459,Positive
MMs06e07,0.0017346636159345508,0.9938377737998962,Negative
MMs06e07,0.7107700705528259,0.3710220754146576,Positive
MMs06e07,0.7316957712173462,0.08922361582517624,Positive
MMs06e07,0.6612388491630554,0.10726025700569153,Positive
MMs06e07,0.1367858201265335,0.15915296971797943,Negative
MMs06e07,0.5693833827972412,0.9486661553382874,Negative
MMs06e07,0.8052592873573303,0.01549725141376257,Positive
MMs06e05,0.8522247672080994,0.5635469555854797,Positive
MMs06e05,0.6182669997215271,0.36686065793037415,Positive
MMs06e05,0.6501866579055786,0.44374674558639526,Positive
MMs06e05,0.8095316886901855,0.07659781724214554,Positive
MMs06e05,0.8563636541366577,0.3205275535583496,Positive
MMs06e05,0.6091433167457581,0.6157661080360413,Negative
MMs06e05,0.940660834312439,0.0061893584206700325,Positive
MMs06e05,0.02116219513118267,0.7988427877426147,Negative
MMs06e05,0.2281675785779953,0.8399385809898376,Negative
MMs06e05,0.7469713091850281,0.27375391125679016,Positive
MMs06e05,0.834966778755188,0.25533995032310486,Positive
MMs06e05,0.16784638166427612,0.6797047853469849,Negative
MMs06e05,0.8574115037918091,0.008301394991576672,Positive
MMs06e05,0.23113688826560974,0.6178198456764221,Negative
MMs06e05,0.18744976818561554,0.6097590923309326,Negative
MMs06e05,0.014287224970757961,0.8184443116188049,Negative
MMs06e05,0.12265414744615555,0.6654156446456909,Negative
MMs06e05,0.13006067276000977,0.5626611709594727,Negative
MMs06e05,0.010823102667927742,0.9973726272583008,Negative
MMs06e05,0.4770753085613251,0.7237077355384827,Negative
MMs06e05,0.09362253546714783,0.049801766872406006,Positive
MMs06e05,0.03912631794810295,0.8458705544471741,Negative
MMs06e05,0.4075348973274231,0.33813372254371643,Positive
MMs06e05,0.8183143138885498,0.04106125980615616,Positive
MMs06e05,0.6371981501579285,0.057490475475788116,Positive
MMs06e05,0.3440186083316803,0.9400863647460938,Negative
MMs06e05,0.5613601803779602,0.14943274855613708,Positive
MMs06e05,0.01074879802763462,0.4133659601211548,Negative
MMs06e05,0.7624156475067139,0.18024782836437225,Positive
MMs06e05,0.9068301916122437,0.9069331884384155,Negative
MMs06e05,0.7269452810287476,0.022755227982997894,Positive
MMs06e05,0.6329376697540283,0.003182049607858062,Positive
MMs06e05,0.5461106300354004,0.7549238204956055,Negative
MMs06e05,0.008532773703336716,0.8583000302314758,Negative
MMs06e05,0.031076349318027496,0.9201604723930359,Negative
MMs06e05,0.004588938318192959,0.8142395615577698,Negative
MMs06e05,0.0009427812765352428,0.9625518918037415,Negative
MMs06e05,0.0015195206506177783,0.9906863570213318,Negative
MMs06e05,0.001573528628796339,0.19683319330215454,Negative
MMs06e05,0.8929845690727234,0.00273660896345973,Positive
MMs06e05,0.70219486951828,0.021105611696839333,Positive
MMs06e05,0.239393949508667,0.09544987231492996,Positive
MMs06e05,0.005579991266131401,0.059141676872968674,Negative
MMs06e05,0.07757049053907394,0.2539452314376831,Negative
MMs06e05,0.009944072924554348,0.7372933626174927,Negative
MMs06e05,0.6065882444381714,0.4540911018848419,Positive
MMs06e05,0.08764144033193588,0.40181732177734375,Negative
MMs06e05,0.9604933857917786,0.04017329961061478,Positive
MMs06e05,0.004940605256706476,0.04919878765940666,Negative
MMs06e05,0.7945535778999329,0.9764695763587952,Negative
MMs06e05,0.0015281804371625185,0.7912976145744324,Negative
MMs06e05,0.666675329208374,0.07818563282489777,Positive
MMs06e05,0.0005153919337317348,0.34711092710494995,Negative
MMs06e05,0.012997910380363464,0.79838627576828,Negative
MMs06e05,0.8823606371879578,0.002285030437633395,Positive
MMs06e05,0.8680128455162048,0.023610953241586685,Positive
MMs06e05,0.9268035292625427,0.007336704526096582,Positive
MMs06e05,0.9355409145355225,0.0019138394854962826,Positive
MMs06e05,0.02672601118683815,0.9649714827537537,Negative
MMs06e05,0.9599006175994873,0.0020795322488993406,Positive
MMs06e05,0.9396507740020752,0.11904530972242355,Positive
MMs06e05,0.9253458380699158,0.000848194700665772,Positive
MMs06e05,0.008768421597778797,0.9880965948104858,Negative
MMs06e05,0.7733973264694214,0.4850374162197113,Positive
MMs06e05,0.8157047629356384,0.10064098984003067,Positive
MMs06e05,0.014317112974822521,0.6906115412712097,Negative
MMs06e05,0.9692385196685791,0.00334077887237072,Positive
MMs06e05,0.8206896781921387,0.6146538853645325,Positive
MMs06e05,0.640652596950531,0.378208726644516,Positive
MMs06e05,0.0023116825614124537,0.9465222358703613,Negative
MMs06e05,0.9780160784721375,0.47639286518096924,Positive
MMs06e05,0.08213597536087036,0.49524107575416565,Negative
MMs06e05,0.310230016708374,0.3450520634651184,Negative
MMs06e05,0.011815975420176983,0.6413768529891968,Negative
MMs06e05,0.6088671684265137,0.12433468550443649,Positive
MMs06e05,0.004390954039990902,0.9756879806518555,Negative
MMs06e05,0.7763926386833191,0.005169859621673822,Positive
MMs06e05,0.013533498160541058,0.8049792051315308,Negative
MMs06e05,0.7904489636421204,0.4392342269420624,Positive
MMs06e05,0.4426042437553406,0.5059226155281067,Negative
MMs06e05,0.5568217039108276,0.3004245460033417,Positive
MMs06e05,0.004315734840929508,0.9246001839637756,Negative
MMs06e05,0.3976689875125885,0.606286883354187,Negative
MMs06e05,0.23546288907527924,0.5940921306610107,Negative
MMs06e05,0.6243405938148499,0.039034776389598846,Positive
MMs06e05,0.0008280799374915659,0.23160862922668457,Negative
MMs06e05,0.04210837185382843,0.6557438969612122,Negative
MMs06e05,0.0019154669716954231,0.9978179931640625,Negative
MMs06e05,0.8878019452095032,0.04199696704745293,Positive
MMs06e05,0.890914261341095,0.136334627866745,Positive
MMs06e05,0.5135096907615662,0.6719352602958679,Negative
MMs06e05,0.47854509949684143,0.6575067639350891,Negative
MMs06e05,0.009584887884557247,0.5868467092514038,Negative
MMs06e05,0.05773492157459259,0.9758609533309937,Negative
MMs06e05,0.986354649066925,0.8902561068534851,Positive
MMs06e05,0.013688814826309681,0.4718114137649536,Negative
MMs06e05,0.004077011253684759,0.6386128067970276,Negative
MMs06e05,0.00984957255423069,0.07765793055295944,Negative
MMs06e05,0.5791800022125244,0.5808073878288269,Negative
MMs06e05,0.0017197406850755215,0.9869486093521118,Negative
MMs06e05,0.5863676071166992,0.011233565397560596,Positive
MMs06e05,0.004241516347974539,0.8973183035850525,Negative
MMs06e05,0.7956786155700684,0.0037133516743779182,Positive
MMs06e05,0.6013750433921814,0.06594576686620712,Positive
MMs06e05,0.20428556203842163,0.3675990700721741,Negative
MMs06e05,0.6173616647720337,0.07177481800317764,Positive
MMs06e05,0.24668265879154205,0.6247634887695312,Negative
MMs06e05,0.036033738404512405,0.6639552116394043,Negative
MMs06e05,0.15011322498321533,0.9923244714736938,Negative
MMs06e05,0.6038557291030884,0.017091164365410805,Positive
MMs06e05,0.01436526421457529,0.006950676906853914,Positive
MMs06e05,0.6747682094573975,0.021672168746590614,Positive
MMs06e05,0.10506316274404526,0.7315406799316406,Negative
MMs06e05,0.04907405376434326,0.9506450891494751,Negative
MMs06e05,0.6519946455955505,0.6584473848342896,Negative
MMs06e05,0.0003913259715773165,0.9110844731330872,Negative
MMs06e05,0.013626333326101303,0.8086901903152466,Negative
MMs06e05,0.28610625863075256,0.13930697739124298,Positive
MMs06e05,0.7092961072921753,0.3330545425415039,Positive
MMs06e05,0.6513019800186157,0.26502490043640137,Positive
MMs06e05,0.8222172856330872,0.011958636343479156,Positive
MMs06e05,0.45401912927627563,0.2907918691635132,Positive
MMs06e05,0.573566198348999,0.7583081722259521,Negative
MMs06e05,0.9659309387207031,0.001542174955829978,Positive
MMs06e05,0.45908471941947937,0.3304332494735718,Positive
MMs06e05,0.001965671544894576,0.9880247712135315,Negative
MMs06e05,0.8043094277381897,0.5310652852058411,Positive
MMs06e05,0.9969260096549988,0.0006935833371244371,Positive
MMs06e05,0.07616743445396423,0.5405958294868469,Negative
MMs06e05,0.2418346256017685,0.49817660450935364,Negative
MMs06e05,0.11126615107059479,0.9119172096252441,Negative
MMs06e05,0.1880175769329071,0.34695279598236084,Negative
MMs06e05,0.9971461892127991,0.4144960641860962,Positive
MMs06e05,0.1388576477766037,0.22856217622756958,Negative
MMs06e05,0.005319264717400074,0.9687141180038452,Negative
MMs06e05,0.0041315583512187,0.9840206503868103,Negative
MMs06e05,0.23976002633571625,0.43524378538131714,Negative
MMs06e05,0.8977938890457153,0.006344672758132219,Positive
MMs06e05,0.8476319313049316,0.3474827706813812,Positive
MMs06e05,0.7001116871833801,0.8268066048622131,Negative
MMs06e05,0.09594693034887314,0.2635190188884735,Negative
MMs06e05,0.8448610305786133,0.29575300216674805,Positive
MMs06e05,0.0024140682071447372,0.8951589465141296,Negative
MMs06e05,0.891493022441864,0.49942171573638916,Positive
MMs06e05,0.9657210111618042,0.005235902965068817,Positive
MMs06e05,0.7794681191444397,0.7824007272720337,Negative
MMs06e05,0.06807433813810349,0.8340684175491333,Negative
MMs06e05,0.0037322186399251223,0.9992116689682007,Negative
MMs06e05,0.0014083444839343429,0.9758233428001404,Negative
MMs06e05,0.21674232184886932,0.028950583189725876,Positive
MMs06e05,0.9742885828018188,0.0015761798713356256,Positive
MMs06e05,0.24919942021369934,0.3903607130050659,Negative
MMs06e05,0.2667614221572876,0.5491023659706116,Negative
MMs06e05,0.6326791644096375,0.06113360449671745,Positive
MMs06e05,0.7703208327293396,0.6022010445594788,Positive
MMs06e05,0.48284807801246643,0.01958821341395378,Positive
MMs06e05,0.44776827096939087,0.4063063859939575,Positive
MMs06e05,0.11099406331777573,0.7607489228248596,Negative
MMs06e05,0.9973462820053101,0.000735824869479984,Positive
MMs06e05,0.007232835981994867,0.06741321831941605,Negative
MMs06e05,0.9977439641952515,0.002214701846241951,Positive
MMs06e05,0.8256034851074219,0.04438469931483269,Positive
MMs06e05,0.0038406734820455313,0.9761584401130676,Negative
MMs06e05,0.0015219070482999086,0.0592343769967556,Negative
MMs06e05,0.8415916562080383,0.19247539341449738,Positive
MMs06e05,0.9906999468803406,0.0016589139122515917,Positive
MMs06e05,0.26302212476730347,0.5182762742042542,Negative
MMs06e05,0.0011496974620968103,0.9209315776824951,Negative
MMs06e05,0.4502393305301666,0.0245036743581295,Positive
MMs06e05,0.8631628155708313,0.002852675272151828,Positive
MMs06e05,0.8386154770851135,0.8078649044036865,Positive
MMs06e05,0.12412208318710327,0.31498846411705017,Negative
MMs06e05,0.003145411144942045,0.9047471284866333,Negative
MMs06e05,0.009029226377606392,0.9886383414268494,Negative
MMs06e05,0.8240618109703064,0.8678292036056519,Negative
MMs06e05,0.010883159004151821,0.7882938981056213,Negative
MMs06e05,0.8240618109703064,0.8678292036056519,Negative
MMs06e05,0.24204261600971222,0.6689879894256592,Negative
MMs06e05,0.0014258511364459991,0.8287803530693054,Negative
MMs06e05,0.31368064880371094,0.33268532156944275,Negative
MMs06e05,0.24835169315338135,0.22414034605026245,Positive
MMs06e05,0.9007429480552673,0.18977804481983185,Positive
MMs06e05,0.9441142678260803,0.20822809636592865,Positive
MMs06e05,0.9368894100189209,0.010466296225786209,Positive
MMs06e05,0.8634302020072937,0.17349056899547577,Positive
MMs06e05,0.7447462677955627,0.0010200056713074446,Positive
MMs06e05,0.17472723126411438,0.08792705833911896,Positive
MMs06e05,0.0006353550706990063,0.6767094135284424,Negative
MMs06e05,0.0029600185807794333,0.49434101581573486,Negative
MMs06e05,0.3297523856163025,0.4676755964756012,Negative
MMs06e05,0.41604357957839966,0.14600397646427155,Positive
MMs06e05,0.9815942049026489,0.08367819339036942,Positive
MMs06e05,0.0090700164437294,0.8513334393501282,Negative
MMs06e05,0.006997645832598209,0.9932457804679871,Negative
MMs06e05,0.026468532159924507,0.9067379236221313,Negative
MMs06e05,0.0022647553123533726,0.49838903546333313,Negative
MMs06e05,0.9915681481361389,0.0032789907418191433,Positive
MMs06e05,0.009182451292872429,0.7744300961494446,Negative
MMs06e05,0.1800430417060852,0.15664923191070557,Positive
MMs06e05,0.2618101239204407,0.7196120023727417,Negative
MMs06e05,0.8835617899894714,0.19049930572509766,Positive
MMs06e05,0.7053123712539673,0.27511104941368103,Positive
MMs06e05,0.005641622003167868,0.9497391581535339,Negative
MMs06e05,0.015234722755849361,0.9580484628677368,Negative
MMs06e05,0.0010682191932573915,0.9280972480773926,Negative
MMs06e05,0.0044592260383069515,0.9197930097579956,Negative
MMs06e05,0.9804269075393677,0.01451069675385952,Positive
MMs06e05,0.006283247377723455,0.17553700506687164,Negative
MMs06e05,0.6798766851425171,0.6352665424346924,Positive
MMs06e05,0.9647931456565857,0.9083496332168579,Positive
MMs06e05,0.14716674387454987,0.4406418800354004,Negative
MMs06e05,0.0761561244726181,0.9977545142173767,Negative
MMs06e05,0.8790313005447388,0.0035781902261078358,Positive
MMs06e05,0.0046769059263169765,0.9718849062919617,Negative
MMs06e05,0.02078588493168354,0.9185669422149658,Negative
MMs06e05,0.3231455087661743,0.7947851419448853,Negative
MMs06e05,0.017181959003210068,0.04827535152435303,Negative
MMs06e05,0.00490614352747798,0.9997262358665466,Negative
MMs06e05,0.818889856338501,0.02046959660947323,Positive
MMs06e05,0.9159564971923828,0.0028396188281476498,Positive
MMs06e05,0.6837181448936462,0.3986164629459381,Positive
MMs06e05,0.22239945828914642,0.6215983033180237,Negative
MMs06e05,0.003764433553442359,0.6732325553894043,Negative
MMs06e05,0.03249242901802063,0.839002251625061,Negative
MMs06e05,0.16430233418941498,0.7234693765640259,Negative
MMs06e05,0.551528811454773,0.060403697192668915,Positive
MMs06e05,0.9474978446960449,0.12183056771755219,Positive
MMs06e05,0.0004897874896414578,0.8753781914710999,Negative
MMs06e05,0.2930140793323517,0.9011907577514648,Negative
MMs06e05,0.6528225541114807,0.5864731073379517,Positive
MMs06e05,0.0694202333688736,0.7394428849220276,Negative
MMs06e05,0.3827912509441376,0.6025709509849548,Negative
MMs06e05,0.9207364320755005,0.04019708186388016,Positive
MMs06e05,0.0008194822003133595,0.5040050148963928,Negative
MMs06e05,0.017529675737023354,0.03273649513721466,Negative
MMs06e05,0.0027222870849072933,0.9975346326828003,Negative
MMs06e05,0.0010196373332291842,0.7932952046394348,Negative
